iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,telefono,email,najunombre,numerosedeprincipal,fecha_corte_REPS
05,Antioquia,05154,CAUCASIA,515413624,IPS ESPERANZAS DE VIDA SAS,900754259,,AV LA TAMPA LOTE 47,3115072035,ipsesperanzasdevida@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515414687,IPS FISIOSALUD INTEGRAL S.A.S.,900891534,,CRA 9A # 23-35 BARRIO KENNEDY PRIMER PISO,3117123797,ips.fisiosalud.integral@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515415824,IPS SOMEDIZ SAS,901060358,,CALLE 22 # 13-45,3206462335,ipssomediz@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515415020,NACERSANO S.A.S,900910031,,DG 20 C # 12-68 PISO 4,8390668,info@nacersanoips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515417696,NUEVA ASC EN SALUD TOTAL SAS,901236034,,CALLE 18 No. 10 - 44,3122595124,rossbedoya5@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515411132,orosalud caucasia ips s.a.s.,900293903,,CR 15 # 21-48 - Barrio:PAJONAL,8394005,orosaludcaucasiaips@hotmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515416599,PROMEDICS SALUD 24-7 IPS S.A.S,901134813,,CARRERA 13 NUMERO 20-09 BARRIO PAJONAL,3108947208,promedicssaludips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05154,CAUCASIA,515409543,SALUD FAMILIAR SA IPS,802021430,,Calle 23 No. 8 - 36 Barrio Kennedy,320-5779132 323-4803960,mariasalgadob@saludfamiliar.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05172,CHIGORODÓ,517215199,centro de neuro rehabilitación San Gabriel IPS S.A.S,900388143,,Calle 96 # 99a 36,8253006,sangabrielips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05172,CHIGORODÓ,517206305,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,890980997,SI,KR 108A # 101A - 57,5748253191,admin@hospitalma.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05172,CHIGORODÓ,517210757,FUNDACION SOMA,900124689,NO,KR 106 x CL 95,5748258080,direccionadministrativa@fundacionsoma.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05190,CISNEROS,519005592,ESE HOSPITAL SAN ANTONIO,890980444,SI,CL 18 # 17 - 105,8631847,gerencia@esesanantonio-cisneros-antioquia.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05190,CISNEROS,519017538,IPS TESLA S.A.S,901195776,,CALLE 20 No 22-05,3023425598 - 3113824998,ipstesla1@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05101,CIUDAD BOLÍVAR,510102139,ESE HOSPITAL LA MERCED,890907241,SI,Calle 49 Nro 36-298,8411182,gerencia@hlamerced.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05197,COCORNÁ,519705593,ESE HOSPITAL SAN JUAN DE DIOS DE COCORNA,890981108,SI,CL 21 # 23 45,8343685,gerencia@hospitaldecocorna.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05206,CONCEPCIÓN,520604780,ESE HOSPITAL JOSE MARIA CORDOBA,890980512,SI,KR 19 # 19-83,8567024,administrador@esehospitaljosemariacordobaconcepcionantioquia.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05209,CONCORDIA,520905819,ESE HOSPITAL SAN JUAN DE DIOS,890907297,SI,Cra. 18 No. 16 - 05,844 77 24,hospitaldeconcordia@hospital-concordia.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05212,COPACABANA,521215179,CENTRO INTEGRAL DE FISIOTERAPIA COPACABANA,900962470,,CARRERA 53 # 51-31,4016337 - 3108428842,cifcopacabana@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05212,COPACABANA,521212181,"Corporacion para el avance en salud, AVANSALUD",811040364,,KR 48 # 50-27,3006166170 - 4012754,gerencia07@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05212,COPACABANA,521202308,ESE HOSPITAL SANTA MARGARITA,890980949,SI,KR 64 Nº 48-80 La misericordia,57440000770 ext 176,secregerencia@santamargarita.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05212,COPACABANA,521209785,FUNDACION HOGARES CREAR,800152562,NO,SR VEREDA ZARZAL LA LUZ,5742747750,hogarescrear7@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05234,DABEIBA,523402314,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,890984670,SI,KR URIBE URIBE # 622,5748590045,gerencia@hospitaldabeiba.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05237,DON MATÍAS,523704806,COOPERATIVA DE TRABAJO ASOCIADO DE PROFESIONALES DE LA SALUD DE DONMATIAS - PROSALCO,800228773,NO,CL 29 # 28-55 - Barrio:PARQUE,4038424 ext 1123,lucy.cardona@prosalcoips.com,Privada,4,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05237,DON MATÍAS,523705948,ESE HOSPITAL FRANCISCO ELADIO BARRERA,890905097,SI,cra 36a 29 55,8663737,gerencia@hospitaldonmatias.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05240,EBÉJICO,524003744,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,890982370,SI,BRR VEREDA FATIMA,5748562681,hospebejico@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05250,EL BAGRE,525012626,CENTRAL MEDICOQUIRURGICA S.A.S,900322723,,CL 50 # 47A-19 PI 2,8370338,labclinicocmq@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05250,EL BAGRE,525002133,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,800138311,SI,CL 50 # 46D-37,5748372381,bagrhs01@edatel.net.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05250,EL BAGRE,525005213,MEDICAUCA LTDA.,811021843,NO,CL 50A # 46B-46,5743229639,notificaciones@medicauca.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05148,EL CARMEN DE VIBORAL,514804310,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,890907279,SI,KR 31 # 19 - 58,5745434343,gerencia@hospitalcarmenv.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05697,EL SANTUARIO,569702427,ESE HOSPITAL SAN JUAN DE DIOS,890980326,SI,CALLE 49 NRO 41 63,5460050,cadsant@hospitalelsantuario.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05264,ENTRERRIOS,526403861,BELLSALUD LTDA,811022642,,Carrera 14 # 8-125 Barrio Pedro Luis Perez,8670502,saludocupacional@bellsaludentrerrios.net,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05264,ENTRERRIOS,526402309,ESE HOSPITAL PRESBITERO EMIGDIO PALACIO,890984779,SI,TRANSVERSAL 13 CALLE 2-17,5748670051,entrhs01@edatel.net.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05264,ENTRERRIOS,526407859,FAMSALUD LTDA,811043656,,CL 10 # 10 - 88,8670556,famsalud.ltda@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526614606,Almavid Salud S.A.S,900910289,,CALLE 53C SUR # 43 - 74 - Barrio:LAS FLORES,3220501,direcciontecnica@almavidsalud.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526618542,AMPARO AGUIRRE ARENAS - 1 S.A.S,900881079,,KR 27 # 35 SUR - 162 IN 222,4482204,administracion@amparoaguirre.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526616024,APOYO DIAGNOSTICO DE COLOMBIA S.A.S,900786433,,KR 48 #46 A SUR 107 - Barrio:LAS VEGAS,6071559,calidad@apoyodiagnostico.com.co,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526615642,AVANZAR-ES IPS S.A.S.,900991962,,CL 35 SUR # 47 - 52,4942033,info@avanzaresips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611672,CAD CENTRO UNIDOS COLOMBIA S.A.S,900370815,,CL 32 C SUR # 47 - 65,3329016,centro_unidos@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526617483,CEDOFI Centro Especializado en Dolor y Fibromialgia S.A.S.,901202123,,Cr 48 No 46A sur - 107 CS 1115-1116,3229869/3127954245,cedofi@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526610461,CENTRO ONCOLOGICO DE ANTIOQUIA SA,900236850,NO,Carrera 48 # 46 A Sur 107 - Barrio:Las Vegas,3221024,centrooncologico@coa.com.co,Privada,3,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611433,CITOFEMME IPS S.A.S,900358952,,CL 25 SUR # 46-173 INT 101 - Barrio:VILLA GRANDE,4485530,administracion@citofemme.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611157,CITYLAB S.A.S,900311884,,CL 38 SUR # 39-44,5742768302,citylabsas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526618663,CLINICA ACTIVECARE S.A.S,901273698,,Calle 23 Sur No 42B-63,6129820,gerencia@clinicactivecare.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526609835,CLINICA DE ESPECIALIDADES OFTALMOLOGICAS S.A.S,900138758,,CL 25 SUR # 46 - 220,4480408,calidad@ceomedellin.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526604343,CLINICA DE ESPECIALISTAS ENVIGADO,800092616,NO,DIAGONAL 33 # 32 SUR 10,5743327135,cespecialistasenvigado@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526610545,CLINICA ISIS S.A.S.,900245405,,KR 43A # 23 SUR 96,3342320,clinicaisis@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526609050,Clinica Odonto Sur S.A.S,900050590,,KR 48 # 25AA SUR - 70 CS 506,4445959,clinica@odontosur.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611271,CLINICA PLASTICA Y ESTETICA NOVA S.A.S,900326211,,KR 48 # 32B SUR 30,339 23 00,agg@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526613410,COLPODIAGNOSTICO S.A.S,900713295,,CR 48 32B SUR 30 CS 501,4484435 - 3104099234-3146153294,colpodiagnostico@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526618241,CONSULTORIO ROSA S.A.S,901267061,,Carrera 48 # 46A Sur 107 Consultorio 1015 Centro Oncológico de Antioquia,3006149879,alfonsogarcia41@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526617773,Cuidar Clínica de Heridas S.A.S,901197104,,CARRERA 48 # 46 A SUR 107 CS 1203,4796953,enfermeria@clinicadeheridascuidar.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526608533,DIAGNOSTICO DESARROLLO Y DISTRIBUCION DE BIENES Y SERVICIOS EN EDUCACION SALUD RECREACION CULTURA Y MEDIO AMBIENTE LTDA,800084478,NO,CRA 43 # 38 SUR 13 SEGUNDO PISO,3311549,citasdisalud@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526616533,DIAGNOSTICO Y PREVENCION LABORAL S.A.S.,901019120,,Calle 39B Sur # 36 - 35,4448326,diego.uran@lisoma.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526604910,E.S.E. HOSPITAL MANUEL URIBE ANGEL,890906347,SI,DG 31 # 36 A SUR 80,3394800,radicacion@hospitalmua.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526616627,Equipar Salud IPS,900814437,,Cra 43a # 27a sur 86 oficina 102,3317654,equiparsalud@outlook.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526610958,FUNDACIÓN EL ÁGORA,900193182,,CL 35 SUR # 43 - 42,4440445,proyectos@elagora.org,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526613127,HEMO GROUP S.A.S,900643097,,CRA 48 # 34 SUR 10 - Barrio:EL PORTAL,4449768,gerencia@hemogroup.com.co,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611934,INMUNAR S.A.S,900410249,,CRA 48(Avenida las Vegas) N° 46A sur-107 Consultorio 1014- Edificio consultorios del sur,3005315455-4796688,inmunar@gmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611036,"INSTITUTO DE ENFERMEDADES RESPIRATORIAS E INFECTOLOGIA, CENTRO INTEGRAL DE ATENCIÓN DEL RIESGO S.A.S.",900308484,,CARRERA 48 No. 46A SUR 107 CONSULTORIO 1215-1216,3157785055,gerenciainer@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611970,INVERSIONES ELBO S.A.S,900321655,,KR 42 # 35 SUR 55 IN 501,3313997,gerencia.cadmax@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526618301,LABORATORIO BIOANALISIS SAS,900269973,,CRA 48 Nº46A SUR 107 CONS 1225,"344796655, 3218273256","gerencia@bioanalisisi.co, calidad@bioanalisis.co",Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526608627,LABORATORIO CLINICO BIOREFERENCIA S.A.S.,900017038,NO,KR 66 B # 31 A - 2,4480002,administracion@bioreferencia.com,Privada,3,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611251,MEVA-SALUD S.A.S,900332121,,Carrera 48 No 46 A SUR 107 consultorio 1317 - Barrio:Envigado,4796599,mevasaludips@hotmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526614466,MISION ESPERANZA CAD S.A.S.,900867120,,VEREDA ARENALES FINCA VILLA ANGELA EL SALADO,3328670,info@misionesperanza.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526617905,Mottiva IPS S.A.S,901253783,,Calle 34 sur # 47-59,3045291212,mottivaips@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526617430,NEFROUROS MOM SAS,900123612,,CARRERA 48 No. 46A SUR 107 PISO 2,4799644,gerenciaenvigado@nefrouros.net,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526607919,ORTODIAGNOSTICO S.A.S,800074728,NO,CL 38SUR # 39-30,5743323282,ortodx@epm.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526606507,SALUD TREC S.A.S,811032818,,Carrera 27 N. 35 Sur 162 Local 336,3341096,saludtrec@saludtrec.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526617953,SEDACIÓN IPS S.A.S.,901247315,,"CARRERA 48 N 46 A SUR 107, CONSULTORIO 1303",3012758160,angelica1727@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526618609,SERVICIOS INTEGRALES EN TERAPIA OCUPACIONAL IPS S.A.S,901326546,,CALLE 25 SUR N°47 24,581 10 69,siento2014@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611048,SOCIEDADES MARR S.A.S,900310110,,KR 43 #35 SUR 13,4446685,sociedadesmarr2@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611793,SORYLAD S.A.S,900417039,,Tv. 32A SUR No 32D-38,2760062,gerencia@odontoss.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611894,UNIDAD CIENTIFICA AVANZADA EN MEDICINA ESTETICA IPS S.A.S,900423870,,kr 48 # 32 b sur 30 5 PI,4440039,chaparro.rodolfo@yahoo.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05266,ENVIGADO,526611445,UNIDAD DE ONCOLOGIA HOSPITAL MANUEL URIBE ANGEL DE ENVIGADO - ASTORGA S.A.,900159889,,DG 31 # 36 A Sur 80,3324381,gerencia@clinac.co,Mixta,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05282,FREDONIA,528205511,CENTRO MEDICO INTEGRADO DEL SUROESTE LTDA,800222621,NO,CL 48 # 51-17,8403080,cemisltda@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05282,FREDONIA,528202171,ESE HOSPITAL DE SANTA LUCIA,890980181,SI,CL 69 # 50-220 VEREDA EL EDEN,5748401101,esefredonia@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05284,FRONTINO,528402170,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA ANTONIA TORO DE ELEJALDE,890906991,SI,KR 27 # 31 - 38,5748595050,gerencia@hospitalfrontino.gov.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05306,GIRALDO,530604477,ESE HOSPITAL SAN ISIDRO,800193392,SI,CALLE SANTANDER,3146494249 - 8571325,esehospitalsanisidro@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05308,GIRARDOTA,530812940,BRUJULA S M S.A.S,900533342,,VEREDA SAN DIEGO - Barrio:VEREDA SAN DIEGO,322 85 86,calidad@brujulasm.com,Privada,6,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05308,GIRARDOTA,530806104,ESE HOSPITAL SAN RAFAEL,890980727,SI,Carrera 16 No. 11-011,0514052440 ext:115 102 113,"secretaria@hospitalgirardota.com,gerencia@hospitalgirardota.com",Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05308,GIRARDOTA,530808998,ORAL MEDIC SERVICIOS S A S,900054549,NO,CALLE 9 # 14-106,2800631,administrativo@oralmedicips.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05308,GIRARDOTA,530816616,Serrmas,901142323,,CALLE 7 18 72,3207973731 3182851279,serrmassas@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05310,GÓMEZ PLATA,531005015,ESE HOSPITAL SANTA ISABEL,890902151,SI,Carrera 52 48 47,94 862 79 64 94 862 76 31,hospital.santaisabel2012@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05313,GRANADA,531305109,ESE HOSPITAL PADRE CLEMENTE GIRALDO,890981182,SI,CL 21 # 25-02,8320102 8320742,granhs00@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05313,GRANADA,531309633,FUNDACION SOCIAL COOGRANADA,900076161,NO,CL 20 BOLIVAR #21 26,5748320996,dirsocial@coogranada.org,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05315,GUADALUPE,531504586,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,890981690,SI,KR 50 # 51-12,8616110,hospitalguadalupe@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05318,GUARNE,531812712,centro de atencion al drogadicto santos angeles s.a.s,900566940,,VEREDA EL ROMERAL,4441376,cadsantosangelessas@hotmail.es,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05318,GUARNE,531806094,CENTRO MEDICO SANTA ANA S.A.S,811038738,NO,CL 52 # 51 - 41,3220573,gerencia@centromedicosantaana.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05318,GUARNE,531813144,corporacion Calle's,811034245,,vereda isaza parcelacion mercurio,4676132,callesopcionlavida@gmail.com,Privada,2,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05318,GUARNE,531808088,"CORPORACION SEMILLAS DE FE ""COMUNIDAD TERAPEUTICA"" CENTRO DE ATENCION EN DROGODEPENDENCIAS IPS",811035201,,Autopista Medellín-Bogotá Km. 33 Vereda Garrido Retorno 9 Finca sarita,(4) 5302052,info@semillasdefe.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05318,GUARNE,531802436,ESE HOSPITAL NUESTRA SEÑORA DE LA CANDELARIA,890981719,SI,Carrera 52 No. 52-177,(054)551 13 13 - 576 70 90,gerencia@hospitalguarne.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05321,GUATAPE,532104429,ESE HOSPITAL LA INMACULADA,890981817,SI,CARRERA 23 A # 31 35,8610800 3122590938,hospitalguatape@edatel.net.co,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05347,HELICONIA,534702192,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,890981074,SI,CL 22B # 20-21,5748549897,eseheliconia@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05353,HISPANIA,535302381,ESE HOSPITAL SAN JUAN DEL SUROESTE,800068653,SI,CL 50 # 46-47,3113798288,facturacionhospitalhispania@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536016495,ANGIOSUR S.A.S.,900857186,,CARRERA 51 A NO. 45-51,6048583,comunicaciones@angiosur.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536004171,ASOCIACION MUTUAL PLAYA RICA,890904071,NO,Kr 53 45-14,574373 70 08,asoplayarica@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536006266,CASA MEDICA DE LA SALUD ITAGUI S.A,890923988,,CL 47 # 50A-45,372 33 45,casamedicasalud@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536010620,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTISUR S.A.S.,900261474,NO,CL 50 # 46-27,5743764438,certisur@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536002107,CLINICA ANTIOQUIA S.A.,800190884,NO,CALLE 45 N° 49-02,3222211,gerencia@clinicantioquia.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536011412,CLINICA ODONTOLOGICA MUNDO SONRISAS IPS S.A.S.,900371860,,KR 51 # 51 - 08 CS 201,4446585,mundosonrisasco@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536001455,CORPORACION DE SERVICIOS DEL CLUB ROTARIO DE ITAGUI,890981904,NO,KR 48 # 45 - 28,4481196 EXT 106 3117694168,direccion@corporacioncri.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536002121,ESE HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,811017810,SI,CALLE 33 No 50 A 25 ITAGUI,054 3732626,CAD@HOSPITALDELSUR.GOV.CO,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536004339,ESE HOSPITAL SAN RAFAEL-ITAGUI,890980066,SI,Carrera 51A No. 45-51,4482224,gerencia@hsanrafael.org,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536009779,HOME GROUP S.A.S,900137119,NO,CL 84 No. 42-145,4443388,homegroupsalud@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536011253,INVERSIONES COMESAR S.A.,900202130,,KR 49 # 48A-14,543770595,invercomesar@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536004071,INVERSIONES EN SALUD SAS,800071541,NO,CL 39 Nº 49 - 37,5743730373 EXT 100,humanitas@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536010336,IPS COBERTURA INTEGRAL EN SALUD SA COBERSALUD,900211678,NO,KR 50 A # 36 - 90 interior 313 Centro Comercial Plaza Arrayanes,2771880,cobersalud@une.net.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536012113,lausof carsan s.a.s,900438962,,CALLE 52 # 51-64 SEGUNDO PISO,2812661 - 3774356,diagnosticodigitalitagui@hotmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536015769,ORAL JMA S.A.S.,901037913,,KR 52 D # 77 - 62,4440840 EXT 256,auxcalidad@oralaser.com.co,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05360,ITAGUI,536014685,SEGUMEDIC S.A.S.,900902524,,CARRERA 49 # 45 - 39,3216106569 - 3126130970,naranjoclaudia25@gmail.com,Privada,1,Fecha corte REPS: Mar 6 2021 9:12PM
05,Antioquia,05361,ITUANGO,536104505,ESE HOSPITAL SAN JUAN DE DIOS,890980840,SI,KR QUINDIO # 25-54,574 8643100,notificacioneshospitalituango@gmail.com,Pública,1,Fecha corte REPS: Mar 6 2021 9:12PM
